year,month,day,val
1973,9,16,8.35326
1973,9,17,22.6181
1973,9,18,1.03927
1973,9,19,0.943634
1973,9,20,17.1315
1973,9,21,2.13227
1973,9,22,6.56347
1973,9,23,6.18927
1973,9,24,3.21342
1973,9,25,0.242634
1973,9,26,1.26848
1973,9,27,2.59362
1973,9,28,6.0589
1973,9,29,8.67385
1973,9,30,27.064
1973,10,1,8.05099
1973,10,2,12.5737
1973,10,3,13.8229
1973,10,4,26.1456
1973,10,5,12.4411
1973,10,6,4.61423
1973,10,7,1.7081
1973,10,8,0.54366
1973,10,9,0
1973,10,10,0
1973,10,11,0
1973,10,12,4.88849
1973,10,13,2.19327
1973,10,14,9.73217
1973,10,15,3.99187
1973,10,16,1.4656
1973,10,17,0
1973,10,18,2.76671
1973,10,19,7.25659
1973,10,20,2.43068
1973,10,21,1.5109
1973,10,22,4.19986
1973,10,23,0.835372
1973,10,24,1.46954
1973,10,25,4.40284
1973,10,26,2.35285
1973,10,27,10.4894
1973,10,28,1.61494
1973,10,29,1.81053
1973,10,30,0.609166
1973,10,31,3.10826
1973,11,1,1.84324
1973,11,2,4.57827
1973,11,3,10.8111
1973,11,4,9.47609
1973,11,5,8.00361
1973,11,6,7.94184
1973,11,7,1.1936
1973,11,8,0.421519
1973,11,9,5.27454
1973,11,10,6.65671
1973,11,11,19.8349
1973,11,12,62.0334
1973,11,13,10.6806
1973,11,14,2.57179
1973,11,15,1.04814
1973,11,16,0.461475
1973,11,17,9.24767
1973,11,18,54.608
1973,11,19,62.327
1973,11,20,18.0143
1973,11,21,1.19089
1973,11,22,0.155872
1973,11,23,0.114033
1973,11,24,0.710321
1973,11,25,0.237855
1973,11,26,7.09953
1973,11,27,1.78991
1973,11,28,3.36672
1973,11,29,2.30393
1973,11,30,8.12131
1973,12,1,0.950852
1973,12,2,1.76847
1973,12,3,2.16034
1973,12,4,3.73402
1973,12,5,7.74408
1973,12,6,2.22479
1973,12,7,6.01431
1973,12,8,3.425
1973,12,9,4.97029
1973,12,10,7.56928
1973,12,11,17.5226
1973,12,12,9.89251
1973,12,13,11.6292
1973,12,14,7.31407
1973,12,15,0
1973,12,16,2.50127
1973,12,17,3.14941
1973,12,18,0.676752
1973,12,19,12.9546
1973,12,20,3.78662
1973,12,21,19.5696
1973,12,22,6.96952
1973,12,23,2.22388
1973,12,24,10.1805
1973,12,25,15.8709
1973,12,26,42.7127
1973,12,27,0.423224
1973,12,28,4.98508
1973,12,29,1.07145
1973,12,30,5.15295
1973,12,31,2.4966
1974,1,1,1.40011
1974,1,2,9.31787
1974,1,3,26.5092
1974,1,4,24.4066
1974,1,5,1.62617
1974,1,6,3.67233
1974,1,7,0.968281
1974,1,8,0.75548
1974,1,9,14.5222
1974,1,10,0.254395
1974,1,11,5.26369
1974,1,12,1.2175
1974,1,13,0
1974,1,14,0.220626
1974,1,15,3.49169
1974,1,16,1.96646
1974,1,17,6.43483
1974,1,18,0.269769
1974,1,19,4.25651
1974,1,20,18.9892
1974,1,21,15.1504
1974,1,22,7.03007
1974,1,23,0.557751
1974,1,24,0.71887
1974,1,25,1.616
1974,1,26,0
1974,1,27,0
1974,1,28,0.710066
1974,1,29,15.2948
1974,1,30,1.33986
1974,1,31,0.610106
1974,2,1,2.74161
1974,2,2,7.8506
1974,2,3,25.5354
1974,2,4,7.50737
1974,2,5,0.276344
1974,2,6,4.39301
1974,2,7,0.251401
1974,2,8,0.311671
1974,2,9,0.360185
1974,2,10,0.697412
1974,2,11,3.53261
1974,2,12,19.2897
1974,2,13,75.242
1974,2,14,2.80062
1974,2,15,8.22944
1974,2,16,1.27118
1974,2,17,2.97644
1974,2,18,0.933885
1974,2,19,1.285
1974,2,20,11.0766
1974,2,21,6.94861
1974,2,22,13.9267
1974,2,23,6.85336
1974,2,24,1.19162
1974,2,25,3.64544
1974,2,26,2.42809
1974,2,27,1.06845
1974,2,28,19.0281
1974,3,1,17.8324
1974,3,2,4.89087
1974,3,3,2.36805
1974,3,4,1.48122
1974,3,5,0.059791
1974,3,6,0.212599
1974,3,7,2.00323
1974,3,8,3.44964
1974,3,9,6.43582
1974,3,10,0.660631
1974,3,11,2.30371
1974,3,12,1.76414
1974,3,13,0.075069
1974,3,14,0
1974,3,15,0.222774
1974,3,16,0.986021
1974,3,17,0.256912
1974,3,18,0.113932
1974,3,19,2.19573
1974,3,20,0
1974,3,21,1.32855
1974,3,22,9.32375
1974,3,23,5.77286
1974,3,24,5.99305
1974,3,25,7.54078
1974,3,26,0.984782
1974,3,27,3.39615
1974,3,28,4.25478
1974,3,29,1.94916
1974,3,30,0
1974,3,31,2.04188
1974,4,1,1.5103
1974,4,2,7.73633
1974,4,3,13.9158
1974,4,4,6.4532
